"date","currency","rate"
2003-09-13,"AUD",1.5158
2003-09-13,"BGN",1.7421
2003-09-13,"CAD",1.3719
2003-09-13,"CHF",1.3929
2003-09-13,"CYP",0.52229
2003-09-13,"CZK",29.191
2003-09-13,"DKK",6.6501
2003-09-13,"EEK",14.006
2003-09-13,"GBP",0.62746
2003-09-13,"HKD",7.7993
2003-09-13,"HUF",228.62
2003-09-13,"ISK",79.073
2003-09-13,"JPY",117.07
2003-09-13,"KRW",1169
2003-09-13,"LTL",3.0909
2003-09-13,"LVL",0.5717
2003-09-13,"MTL",0.38203
2003-09-13,"NOK",7.3921
2003-09-13,"NZD",1.723
2003-09-13,"PLN",3.9807
2003-09-13,"ROL",33978
2003-09-13,"SEK",8.1409
2003-09-13,"SGD",1.7517
2003-09-13,"SIT",210.52
2003-09-13,"SKK",37.079
2003-09-13,"TRL",99999.99999
2003-09-13,"ZAR",7.392
2003-09-13,"EUR",0.89509
2003-09-14,"USD",1
2003-09-14,"AUD",1.5158
2003-09-14,"BGN",1.7421
2003-09-14,"CAD",1.3719
2003-09-14,"CHF",1.3929
2003-09-14,"CYP",0.52229
2003-09-14,"CZK",29.191
2003-09-14,"DKK",6.6501
2003-09-14,"EEK",14.006
2003-09-14,"GBP",0.62746
2003-09-14,"HKD",7.7993
2003-09-14,"HUF",228.62
2003-09-14,"ISK",79.073
2003-09-14,"JPY",117.07
2003-09-14,"KRW",1169
2003-09-14,"LTL",3.0909
2003-09-14,"LVL",0.5717
2003-09-14,"MTL",0.38203
2003-09-14,"NOK",7.3921
2003-09-14,"NZD",1.723
2003-09-14,"PLN",3.9807
2003-09-14,"ROL",33978
2003-09-14,"SEK",8.1409
2003-09-14,"SGD",1.7517
2003-09-14,"SIT",210.52
2003-09-14,"SKK",37.079
2003-09-14,"TRL",99999.99999
2003-09-14,"ZAR",7.392
2003-09-14,"EUR",0.89509
2003-09-15,"USD",1
2003-09-15,"AUD",1.5073
2003-09-15,"BGN",1.7254
2003-09-15,"CAD",1.3681
2003-09-15,"CHF",1.3806
2003-09-15,"CYP",0.51724
2003-09-15,"CZK",28.995
2003-09-15,"DKK",6.5835
2003-09-15,"EEK",13.87
2003-09-15,"GBP",0.62388
2003-09-15,"HKD",7.7993
2003-09-15,"HUF",225.91
2003-09-15,"ISK",78.92
2003-09-15,"JPY",117.49
2003-09-15,"KRW",1172.8
2003-09-15,"LTL",3.0609
2003-09-15,"LVL",0.56945
2003-09-15,"MTL",0.37896
2003-09-15,"NOK",7.3371
2003-09-15,"NZD",1.7092
2003-09-15,"PLN",3.9465
2003-09-15,"ROL",33774
2003-09-15,"SEK",8.1039
2003-09-15,"SGD",1.7545
2003-09-15,"SIT",208.48
2003-09-15,"SKK",36.747
2003-09-15,"TRL",99999.99999
2003-09-15,"ZAR",7.41
2003-09-15,"EUR",0.88645
2003-09-16,"USD",1
2003-09-16,"AUD",1.5075
2003-09-16,"BGN",1.7325
2003-09-16,"CAD",1.3673
2003-09-16,"CHF",1.3863
2003-09-16,"CYP",0.51972
2003-09-16,"CZK",29.138
2003-09-16,"DKK",6.6103
2003-09-16,"EEK",13.927
2003-09-16,"GBP",0.62733
2003-09-16,"HKD",7.7989
2003-09-16,"HUF",226.87
2003-09-16,"ISK",79.235
2003-09-16,"JPY",116.28
2003-09-16,"KRW",1169.9
2003-09-16,"LTL",3.0733
2003-09-16,"LVL",0.57018
2003-09-16,"MTL",0.38033
2003-09-16,"NOK",7.3609
2003-09-16,"NZD",1.7067
2003-09-16,"PLN",4.0027
2003-09-16,"ROL",33787
2003-09-16,"SEK",8.141
2003-09-16,"SGD",1.7507
2003-09-16,"SIT",209.38
2003-09-16,"SKK",36.765
2003-09-16,"TRL",99999.99999
2003-09-16,"ZAR",7.5096
2003-09-16,"EUR",0.89008
2003-09-17,"USD",1
2003-09-17,"AUD",1.5068
2003-09-17,"BGN",1.7361
2003-09-17,"CAD",1.368
2003-09-17,"CHF",1.3818
2003-09-17,"CYP",0.52079
2003-09-17,"CZK",29.204
2003-09-17,"DKK",6.6256
2003-09-17,"EEK",13.956
2003-09-17,"GBP",0.62451
2003-09-17,"HKD",7.7994
2003-09-17,"HUF",227.61
2003-09-17,"ISK",79.531
2003-09-17,"JPY",116.46
2003-09-17,"KRW",1171.1
2003-09-17,"LTL",3.0799
2003-09-17,"LVL",0.57064
2003-09-17,"MTL",0.38075
2003-09-17,"NOK",7.3216
2003-09-17,"NZD",1.7108
2003-09-17,"PLN",4.0356
2003-09-17,"ROL",33916
2003-09-17,"SEK",8.0969
2003-09-17,"SGD",1.751
2003-09-17,"SIT",209.8
2003-09-17,"SKK",36.844
2003-09-17,"TRL",99999.99999
2003-09-17,"ZAR",7.4066
2003-09-17,"EUR",0.8919
2003-09-18,"USD",1
2003-09-18,"AUD",1.4978
2003-09-18,"BGN",1.7244
2003-09-18,"CAD",1.3654
2003-09-18,"CHF",1.3802
2003-09-18,"CYP",0.51782
2003-09-18,"CZK",28.829
2003-09-18,"DKK",6.579
2003-09-18,"EEK",13.859
2003-09-18,"GBP",0.61913
2003-09-18,"HKD",7.7991
2003-09-18,"HUF",226.96
2003-09-18,"ISK",78.725
2003-09-18,"JPY",115.28
2003-09-18,"KRW",1170
2003-09-18,"LTL",3.0585
2003-09-18,"LVL",0.56873
2003-09-18,"MTL",0.37812
2003-09-18,"NOK",7.2418
2003-09-18,"NZD",1.7131
2003-09-18,"PLN",3.9968
2003-09-18,"ROL",33747
2003-09-18,"SEK",7.9998
2003-09-18,"SGD",1.7493
2003-09-18,"SIT",208.36
2003-09-18,"SKK",36.661
2003-09-18,"TRL",99999.99999
2003-09-18,"ZAR",7.3995
2003-09-18,"EUR",0.88574
2003-09-19,"USD",1
2003-09-19,"AUD",1.4937
2003-09-19,"BGN",1.7212
2003-09-19,"CAD",1.3562
2003-09-19,"CHF",1.3788
2003-09-19,"CYP",0.51645
2003-09-19,"CZK",28.441
2003-09-19,"DKK",6.5667
2003-09-19,"EEK",13.832
2003-09-19,"GBP",0.61448
2003-09-19,"HKD",7.7989
2003-09-19,"HUF",225.73
2003-09-19,"ISK",78.271
2003-09-19,"JPY",114.85
2003-09-19,"KRW",1167.9
2003-09-19,"LTL",3.0527
2003-09-19,"LVL",0.56683
2003-09-19,"MTL",0.37712
2003-09-19,"NOK",7.2109
2003-09-19,"NZD",1.6989
2003-09-19,"PLN",3.9767
2003-09-19,"ROL",33705
2003-09-19,"SEK",7.9893
2003-09-19,"SGD",1.7474
2003-09-19,"SIT",207.97
2003-09-19,"SKK",36.448
2003-09-19,"TRL",99999.99999
2003-09-19,"ZAR",7.3506
2003-09-19,"EUR",0.88402
2003-09-20,"USD",1
2003-09-20,"AUD",1.4937
2003-09-20,"BGN",1.7212
2003-09-20,"CAD",1.3562
2003-09-20,"CHF",1.3788
2003-09-20,"CYP",0.51645
2003-09-20,"CZK",28.441
2003-09-20,"DKK",6.5667
2003-09-20,"EEK",13.832
2003-09-20,"GBP",0.61448
2003-09-20,"HKD",7.7989
2003-09-20,"HUF",225.73
2003-09-20,"ISK",78.271
2003-09-20,"JPY",114.85
2003-09-20,"KRW",1167.9
2003-09-20,"LTL",3.0527
2003-09-20,"LVL",0.56683
2003-09-20,"MTL",0.37712
2003-09-20,"NOK",7.2109
2003-09-20,"NZD",1.6989
2003-09-20,"PLN",3.9767
2003-09-20,"ROL",33705
2003-09-20,"SEK",7.9893
2003-09-20,"SGD",1.7474
2003-09-20,"SIT",207.97
2003-09-20,"SKK",36.448
2003-09-20,"TRL",99999.99999
2003-09-20,"ZAR",7.3506
2003-09-20,"EUR",0.88402
2003-09-21,"USD",1
2003-09-21,"AUD",1.4937
2003-09-21,"BGN",1.7212
2003-09-21,"CAD",1.3562
2003-09-21,"CHF",1.3788
2003-09-21,"CYP",0.51645
2003-09-21,"CZK",28.441
2003-09-21,"DKK",6.5667
2003-09-21,"EEK",13.832
2003-09-21,"GBP",0.61448
2003-09-21,"HKD",7.7989
2003-09-21,"HUF",225.73
2003-09-21,"ISK",78.271
2003-09-21,"JPY",114.85
2003-09-21,"KRW",1167.9
2003-09-21,"LTL",3.0527
2003-09-21,"LVL",0.56683
2003-09-21,"MTL",0.37712
2003-09-21,"NOK",7.2109
2003-09-21,"NZD",1.6989
2003-09-21,"PLN",3.9767
2003-09-21,"ROL",33705
2003-09-21,"SEK",7.9893
2003-09-21,"SGD",1.7474
2003-09-21,"SIT",207.97
2003-09-21,"SKK",36.448
2003-09-21,"TRL",99999.99999
2003-09-21,"ZAR",7.3506
2003-09-21,"EUR",0.88402
2003-09-22,"USD",1
2003-09-22,"AUD",1.4732
2003-09-22,"BGN",1.6978
2003-09-22,"CAD",1.3416
2003-09-22,"CHF",1.3546
2003-09-22,"CYP",0.50943
2003-09-22,"CZK",27.869
2003-09-22,"DKK",6.4767
2003-09-22,"EEK",13.644
2003-09-22,"GBP",0.6076
2003-09-22,"HKD",7.7946
2003-09-22,"HUF",222.39
2003-09-22,"ISK",77.572
2003-09-22,"JPY",111.93
2003-09-22,"KRW",1151.5
2003-09-22,"LTL",3.0113
2003-09-22,"LVL",0.56139
2003-09-22,"MTL",0.3726
2003-09-22,"NOK",7.1242
2003-09-22,"NZD",1.6738
2003-09-22,"PLN",3.9309
2003-09-22,"ROL",33406
2003-09-22,"SEK",7.9029
2003-09-22,"SGD",1.726
2003-09-22,"SIT",205.14
2003-09-22,"SKK",35.97
2003-09-22,"TRL",99999.99999
2003-09-22,"ZAR",7.2833
2003-09-22,"EUR",0.87199
2003-09-23,"USD",1
2003-09-23,"AUD",1.4768
2003-09-23,"BGN",1.6986
2003-09-23,"CAD",1.3516
2003-09-23,"CHF",1.3549
2003-09-23,"CYP",0.5096
2003-09-23,"CZK",27.791
2003-09-23,"DKK",6.4792
2003-09-23,"EEK",13.649
2003-09-23,"GBP",0.60502
2003-09-23,"HKD",7.7472
2003-09-23,"HUF",222.17
2003-09-23,"ISK",77.146
2003-09-23,"JPY",111.59
2003-09-23,"KRW",1150.5
2003-09-23,"LTL",3.0124
2003-09-23,"LVL",0.56097
2003-09-23,"MTL",0.37238
2003-09-23,"NOK",7.0992
2003-09-23,"NZD",1.6812
2003-09-23,"PLN",3.9195
2003-09-23,"ROL",33387
2003-09-23,"SEK",7.8768
2003-09-23,"SGD",1.7317
2003-09-23,"SIT",205.32
2003-09-23,"SKK",35.965
2003-09-23,"TRL",99999.99999
2003-09-23,"ZAR",7.1895
2003-09-23,"EUR",0.8723
2003-09-24,"USD",1
2003-09-24,"AUD",1.4774
2003-09-24,"BGN",1.698
2003-09-24,"CAD",1.3562
2003-09-24,"CHF",1.3547
2003-09-24,"CYP",0.50949
2003-09-24,"CZK",27.691
2003-09-24,"DKK",6.4794
2003-09-24,"EEK",13.646
2003-09-24,"GBP",0.6044
2003-09-24,"HKD",7.7612
2003-09-24,"HUF",221.02
2003-09-24,"ISK",77.385
2003-09-24,"JPY",111.47
2003-09-24,"KRW",1150.4
2003-09-24,"LTL",3.0113
2003-09-24,"LVL",0.5607
2003-09-24,"MTL",0.37223
2003-09-24,"NOK",7.0452
2003-09-24,"NZD",1.6785
2003-09-24,"PLN",3.9033
2003-09-24,"ROL",33379
2003-09-24,"SEK",7.7957
2003-09-24,"SGD",1.7317
2003-09-24,"SIT",205.27
2003-09-24,"SKK",35.958
2003-09-24,"TRL",99999.99999
2003-09-24,"ZAR",7.155
2003-09-24,"EUR",0.87214
2003-09-25,"USD",1
2003-09-25,"AUD",1.4663
2003-09-25,"BGN",1.6936
2003-09-25,"CAD",1.35
2003-09-25,"CHF",1.3482
2003-09-25,"CYP",0.50838
2003-09-25,"CZK",27.73
2003-09-25,"DKK",6.463
2003-09-25,"EEK",13.614
2003-09-25,"GBP",0.60328
2003-09-25,"HKD",7.7638
2003-09-25,"HUF",221.18
2003-09-25,"ISK",77.717
2003-09-25,"JPY",111.68
2003-09-25,"KRW",1151.7
2003-09-25,"LTL",3.0043
2003-09-25,"LVL",0.56043
2003-09-25,"MTL",0.37144
2003-09-25,"NOK",6.9995
2003-09-25,"NZD",1.6714
2003-09-25,"PLN",3.9146
2003-09-25,"ROL",33255
2003-09-25,"SEK",7.7306
2003-09-25,"SGD",1.7323
2003-09-25,"SIT",204.79
2003-09-25,"SKK",35.944
2003-09-25,"TRL",99999.99999
2003-09-25,"ZAR",7.1178
2003-09-25,"EUR",0.87009
2003-09-26,"USD",1
2003-09-26,"AUD",1.4815
2003-09-26,"BGN",1.6953
2003-09-26,"CAD",1.3543
2003-09-26,"CHF",1.3435
2003-09-26,"CYP",0.5091
2003-09-26,"CZK",27.596
2003-09-26,"DKK",6.4657
2003-09-26,"EEK",13.621
2003-09-26,"GBP",0.60212
2003-09-26,"HKD",7.7556
2003-09-26,"HUF",221.62
2003-09-26,"ISK",77.226
2003-09-26,"JPY",112.1
2003-09-26,"KRW",1150.5
2003-09-26,"LTL",3.0055
2003-09-26,"LVL",0.56029
2003-09-26,"MTL",0.37146
2003-09-26,"NOK",7.0367
2003-09-26,"NZD",1.697
2003-09-26,"PLN",3.9523
2003-09-26,"ROL",33328
2003-09-26,"SEK",7.7775
2003-09-26,"SGD",1.732
2003-09-26,"SIT",204.9
2003-09-26,"SKK",35.932
2003-09-26,"TRL",99999.99999
2003-09-26,"ZAR",7.1994
2003-09-26,"EUR",0.87055
2003-09-27,"USD",1
2003-09-27,"AUD",1.4815
2003-09-27,"BGN",1.6953
2003-09-27,"CAD",1.3543
2003-09-27,"CHF",1.3435
2003-09-27,"CYP",0.5091
2003-09-27,"CZK",27.596
2003-09-27,"DKK",6.4657
2003-09-27,"EEK",13.621
2003-09-27,"GBP",0.60212
2003-09-27,"HKD",7.7556
2003-09-27,"HUF",221.62
2003-09-27,"ISK",77.226
2003-09-27,"JPY",112.1
2003-09-27,"KRW",1150.5
2003-09-27,"LTL",3.0055
2003-09-27,"LVL",0.56029
2003-09-27,"MTL",0.37146
2003-09-27,"NOK",7.0367
2003-09-27,"NZD",1.697
2003-09-27,"PLN",3.9523
2003-09-27,"ROL",33328
2003-09-27,"SEK",7.7775
2003-09-27,"SGD",1.732
2003-09-27,"SIT",204.9
2003-09-27,"SKK",35.932
2003-09-27,"TRL",99999.99999
2003-09-27,"ZAR",7.1994
2003-09-27,"EUR",0.87055
2003-09-28,"USD",1
2003-09-28,"AUD",1.4815
2003-09-28,"BGN",1.6953
2003-09-28,"CAD",1.3543
2003-09-28,"CHF",1.3435
2003-09-28,"CYP",0.5091
2003-09-28,"CZK",27.596
2003-09-28,"DKK",6.4657
2003-09-28,"EEK",13.621
2003-09-28,"GBP",0.60212
2003-09-28,"HKD",7.7556
2003-09-28,"HUF",221.62
2003-09-28,"ISK",77.226
2003-09-28,"JPY",112.1
2003-09-28,"KRW",1150.5
2003-09-28,"LTL",3.0055
2003-09-28,"LVL",0.56029
2003-09-28,"MTL",0.37146
2003-09-28,"NOK",7.0367
2003-09-28,"NZD",1.697
2003-09-28,"PLN",3.9523
2003-09-28,"ROL",33328
2003-09-28,"SEK",7.7775
2003-09-28,"SGD",1.732
2003-09-28,"SIT",204.9
2003-09-28,"SKK",35.932
2003-09-28,"TRL",99999.99999
2003-09-28,"ZAR",7.1994
2003-09-28,"EUR",0.87055
2003-09-29,"USD",1
2003-09-29,"AUD",1.4915
2003-09-29,"BGN",1.7071
2003-09-29,"CAD",1.3616
2003-09-29,"CHF",1.3515
2003-09-29,"CYP",0.5124
2003-09-29,"CZK",27.806
2003-09-29,"DKK",6.5067
2003-09-29,"EEK",13.71
2003-09-29,"GBP",0.60729
2003-09-29,"HKD",7.7514
2003-09-29,"HUF",222.3
2003-09-29,"ISK",77.394
2003-09-29,"JPY",111.59
2003-09-29,"KRW",1150.5
2003-09-29,"LTL",3.025
2003-09-29,"LVL",0.56129
2003-09-29,"MTL",0.37378
2003-09-29,"NOK",7.0862
2003-09-29,"NZD",1.7022
2003-09-29,"PLN",3.9876
2003-09-29,"ROL",33456
2003-09-29,"SEK",7.8015
2003-09-29,"SGD",1.7317
2003-09-29,"SIT",206.31
2003-09-29,"SKK",36.042
2003-09-29,"TRL",99999.99999
2003-09-29,"ZAR",7.1647
2003-09-29,"EUR",0.87619
2003-09-30,"USD",1
2003-09-30,"AUD",1.4676
2003-09-30,"BGN",1.6726
2003-09-30,"CAD",1.3489
2003-09-30,"CHF",1.322
2003-09-30,"CYP",0.50159
2003-09-30,"CZK",27.329
2003-09-30,"DKK",6.3728
2003-09-30,"EEK",13.429
2003-09-30,"GBP",0.59955
2003-09-30,"HKD",7.7458
2003-09-30,"HUF",218.81
2003-09-30,"ISK",76.45
2003-09-30,"JPY",110.54
2003-09-30,"KRW",1150.2
2003-09-30,"LTL",2.9629
2003-09-30,"LVL",0.5563
2003-09-30,"MTL",0.3674
2003-09-30,"NOK",7.0237
2003-09-30,"NZD",1.6768
2003-09-30,"PLN",3.9673
2003-09-30,"ROL",32986
2003-09-30,"SEK",7.6918
2003-09-30,"SGD",1.7272
2003-09-30,"SIT",202.11
2003-09-30,"SKK",35.329
2003-09-30,"TRL",99999.99999
2003-09-30,"ZAR",6.9853
2003-09-30,"EUR",0.85822
2003-10-01,"USD",1
2003-10-01,"AUD",1.4681
2003-10-01,"BGN",1.669
2003-10-01,"CAD",1.3479
2003-10-01,"CHF",1.3192
2003-10-01,"CYP",0.50077
2003-10-01,"CZK",27.325
2003-10-01,"DKK",6.3636
2003-10-01,"EEK",13.407
2003-10-01,"GBP",0.6038
2003-10-01,"HKD",7.743
2003-10-01,"HUF",217.59
2003-10-01,"ISK",76.317
2003-10-01,"JPY",111.08
2003-10-01,"KRW",1151.8
2003-10-01,"LTL",2.9581
2003-10-01,"LVL",0.55651
2003-10-01,"MTL",0.36749
2003-10-01,"NOK",7.0538
2003-10-01,"NZD",1.6777
2003-10-01,"PLN",3.9165
2003-10-01,"ROL",32928
2003-10-01,"SEK",7.7843
2003-10-01,"SGD",1.7282
2003-10-01,"SIT",201.74
2003-10-01,"SKK",35.365
2003-10-01,"TRL",99999.99999
2003-10-01,"ZAR",6.9863
2003-10-01,"EUR",0.85682
2003-10-02,"USD",1
2003-10-02,"AUD",1.4652
2003-10-02,"BGN",1.6657
2003-10-02,"CAD",1.3508
2003-10-02,"CHF",1.3181
2003-10-02,"CYP",0.49991
2003-10-02,"CZK",27.334
2003-10-02,"DKK",6.353
2003-10-02,"EEK",13.383
2003-10-02,"GBP",0.59998
2003-10-02,"HKD",7.7298
2003-10-02,"HUF",217.11
2003-10-02,"ISK",76.001
2003-10-02,"JPY",110.91
2003-10-02,"KRW",1150
2003-10-02,"LTL",2.9528
2003-10-02,"LVL",0.55559
2003-10-02,"MTL",0.36649
2003-10-02,"NOK",6.9971
2003-10-02,"NZD",1.6744
2003-10-02,"PLN",3.9068
2003-10-02,"ROL",32937
2003-10-02,"SEK",7.6873
2003-10-02,"SGD",1.7256
2003-10-02,"SIT",201.59
2003-10-02,"SKK",35.233
2003-10-02,"TRL",99999.99999
2003-10-02,"ZAR",6.8803
2003-10-02,"EUR",0.85529
2003-10-03,"USD",1
2003-10-03,"AUD",1.4617
2003-10-03,"BGN",1.6665
2003-10-03,"CAD",1.3403
2003-10-03,"CHF",1.3212
2003-10-03,"CYP",0.50019
2003-10-03,"CZK",27.355
2003-10-03,"DKK",6.3569
2003-10-03,"EEK",13.39
2003-10-03,"GBP",0.59918
2003-10-03,"HKD",7.7074
2003-10-03,"HUF",217.19
2003-10-03,"ISK",76.382
2003-10-03,"JPY",110.64
2003-10-03,"KRW",1148.5
2003-10-03,"LTL",2.9543
2003-10-03,"LVL",0.55579
2003-10-03,"MTL",0.36659
2003-10-03,"NOK",6.981
2003-10-03,"NZD",1.6753
2003-10-03,"PLN",3.8872
2003-10-03,"ROL",32950
2003-10-03,"SEK",7.6915
2003-10-03,"SGD",1.7246
2003-10-03,"SIT",201.67
2003-10-03,"SKK",35.277
2003-10-03,"TRL",99999.99999
2003-10-03,"ZAR",6.8547
2003-10-03,"EUR",0.85572
2003-10-04,"USD",1
2003-10-04,"AUD",1.4617
2003-10-04,"BGN",1.6665
2003-10-04,"CAD",1.3403
2003-10-04,"CHF",1.3212
2003-10-04,"CYP",0.50019
2003-10-04,"CZK",27.355
2003-10-04,"DKK",6.3569
2003-10-04,"EEK",13.39
2003-10-04,"GBP",0.59918
2003-10-04,"HKD",7.7074
2003-10-04,"HUF",217.19
2003-10-04,"ISK",76.382
2003-10-04,"JPY",110.64
2003-10-04,"KRW",1148.5
2003-10-04,"LTL",2.9543
2003-10-04,"LVL",0.55579
2003-10-04,"MTL",0.36659
2003-10-04,"NOK",6.981
2003-10-04,"NZD",1.6753
2003-10-04,"PLN",3.8872
2003-10-04,"ROL",32950
2003-10-04,"SEK",7.6915
2003-10-04,"SGD",1.7246
2003-10-04,"SIT",201.67
2003-10-04,"SKK",35.277
2003-10-04,"TRL",99999.99999
2003-10-04,"ZAR",6.8547
2003-10-04,"EUR",0.85572
2003-10-05,"USD",1
2003-10-05,"AUD",1.4617
2003-10-05,"BGN",1.6665
2003-10-05,"CAD",1.3403
2003-10-05,"CHF",1.3212
2003-10-05,"CYP",0.50019
2003-10-05,"CZK",27.355
2003-10-05,"DKK",6.3569
2003-10-05,"EEK",13.39
2003-10-05,"GBP",0.59918
2003-10-05,"HKD",7.7074
2003-10-05,"HUF",217.19
2003-10-05,"ISK",76.382
2003-10-05,"JPY",110.64
2003-10-05,"KRW",1148.5
2003-10-05,"LTL",2.9543
2003-10-05,"LVL",0.55579
2003-10-05,"MTL",0.36659
2003-10-05,"NOK",6.981
2003-10-05,"NZD",1.6753
2003-10-05,"PLN",3.8872
2003-10-05,"ROL",32950
2003-10-05,"SEK",7.6915
2003-10-05,"SGD",1.7246
2003-10-05,"SIT",201.67
2003-10-05,"SKK",35.277
2003-10-05,"TRL",99999.99999
2003-10-05,"ZAR",6.8547
2003-10-05,"EUR",0.85572
2003-10-06,"USD",1
2003-10-06,"AUD",1.4693
2003-10-06,"BGN",1.6819
2003-10-06,"CAD",1.3463
2003-10-06,"CHF",1.3359
2003-10-06,"CYP",0.5047
2003-10-06,"CZK",27.498
2003-10-06,"DKK",6.4157
2003-10-06,"EEK",13.513
2003-10-06,"GBP",0.6004
2003-10-06,"HKD",7.7104
2003-10-06,"HUF",218.8
2003-10-06,"ISK",76.725
2003-10-06,"JPY",111.11
2003-10-06,"KRW",1151.5
2003-10-06,"LTL",2.9816
2003-10-06,"LVL",0.55782
2003-10-06,"MTL",0.3692
2003-10-06,"NOK",7.0507
2003-10-06,"NZD",1.6821
2003-10-06,"PLN",3.9224
2003-10-06,"ROL",33143
2003-10-06,"SEK",7.7476
2003-10-06,"SGD",1.7274
2003-10-06,"SIT",203.53
2003-10-06,"SKK",35.616
2003-10-06,"TRL",99999.99999
2003-10-06,"ZAR",6.9999
2003-10-06,"EUR",0.86363
2003-10-07,"USD",1
2003-10-07,"AUD",1.4506
2003-10-07,"BGN",1.6551
2003-10-07,"CAD",1.3361
2003-10-07,"CHF",1.3166
2003-10-07,"CYP",0.49668
2003-10-07,"CZK",27.124
2003-10-07,"DKK",6.3131
2003-10-07,"EEK",13.296
2003-10-07,"GBP",0.5987
2003-10-07,"HKD",7.7114
2003-10-07,"HUF",215.81
2003-10-07,"ISK",76.139
2003-10-07,"JPY",110.4
2003-10-07,"KRW",1151.1
2003-10-07,"LTL",2.9339
2003-10-07,"LVL",0.55396
2003-10-07,"MTL",0.36463
2003-10-07,"NOK",6.9706
2003-10-07,"NZD",1.6734
2003-10-07,"PLN",3.8748
2003-10-07,"ROL",32803
2003-10-07,"SEK",7.6208
2003-10-07,"SGD",1.7232
2003-10-07,"SIT",200.32
2003-10-07,"SKK",35.104
2003-10-07,"TRL",99999.99999
2003-10-07,"ZAR",6.8247
2003-10-07,"EUR",0.84976
2003-10-08,"USD",1
2003-10-08,"AUD",1.4462
2003-10-08,"BGN",1.6538
2003-10-08,"CAD",1.3305
2003-10-08,"CHF",1.315
2003-10-08,"CYP",0.49613
2003-10-08,"CZK",27.136
2003-10-08,"DKK",6.3057
2003-10-08,"EEK",13.282
2003-10-08,"GBP",0.60122
2003-10-08,"HKD",7.735
2003-10-08,"HUF",215.59
2003-10-08,"ISK",76.165
2003-10-08,"JPY",109.8
2003-10-08,"KRW",1149.9
2003-10-08,"LTL",2.9305
2003-10-08,"LVL",0.55369
2003-10-08,"MTL",0.36465
2003-10-08,"NOK",6.9714
2003-10-08,"NZD",1.6726
2003-10-08,"PLN",3.8484
2003-10-08,"ROL",32777
2003-10-08,"SEK",7.6263
2003-10-08,"SGD",1.7246
2003-10-08,"SIT",200.13
2003-10-08,"SKK",35.09
2003-10-08,"TRL",99999.99999
2003-10-08,"ZAR",6.8723
2003-10-08,"EUR",0.84882
2003-10-09,"USD",1
2003-10-09,"AUD",1.4455
2003-10-09,"BGN",1.652
2003-10-09,"CAD",1.3326
2003-10-09,"CHF",1.3147
2003-10-09,"CYP",0.49583
2003-10-09,"CZK",27.246
2003-10-09,"DKK",6.3019
2003-10-09,"EEK",13.274
2003-10-09,"GBP",0.6012
2003-10-09,"HKD",7.7345
2003-10-09,"HUF",215.22
2003-10-09,"ISK",76.171
2003-10-09,"JPY",109.12
2003-10-09,"KRW",1148.6
2003-10-09,"LTL",2.9288
2003-10-09,"LVL",0.55319
2003-10-09,"MTL",0.36452
2003-10-09,"NOK",6.9723
2003-10-09,"NZD",1.6625
2003-10-09,"PLN",3.8255
2003-10-09,"ROL",32832
2003-10-09,"SEK",7.6166
2003-10-09,"SGD",1.7222
2003-10-09,"SIT",200.02
2003-10-09,"SKK",34.993
2003-10-09,"TRL",99999.99999
2003-10-09,"ZAR",6.8998
2003-10-09,"EUR",0.84832
2003-10-10,"USD",1
2003-10-10,"AUD",1.4469
2003-10-10,"BGN",1.6519
2003-10-10,"CAD",1.3298
2003-10-10,"CHF",1.3149
2003-10-10,"CYP",0.49583
2003-10-10,"CZK",27.235
2003-10-10,"DKK",6.3023
2003-10-10,"EEK",13.274
2003-10-10,"GBP",0.60099
2003-10-10,"HKD",7.7347
2003-10-10,"HUF",215.86
2003-10-10,"ISK",75.645
2003-10-10,"JPY",108.46
2003-10-10,"KRW",1147.2
2003-10-10,"LTL",2.9287
2003-10-10,"LVL",0.5526
2003-10-10,"MTL",0.36444
2003-10-10,"NOK",6.9791
2003-10-10,"NZD",1.6673
2003-10-10,"PLN",3.857
2003-10-10,"ROL",32738
2003-10-10,"SEK",7.6366
2003-10-10,"SGD",1.7243
2003-10-10,"SIT",200.03
2003-10-10,"SKK",35.01
2003-10-10,"TRL",99999.99999
2003-10-10,"ZAR",6.9148
2003-10-10,"EUR",0.84832
2003-10-11,"USD",1
2003-10-11,"AUD",1.4469
2003-10-11,"BGN",1.6519
2003-10-11,"CAD",1.3298
2003-10-11,"CHF",1.3149
2003-10-11,"CYP",0.49583
2003-10-11,"CZK",27.235
2003-10-11,"DKK",6.3023
2003-10-11,"EEK",13.274
2003-10-11,"GBP",0.60099
2003-10-11,"HKD",7.7347
2003-10-11,"HUF",215.86
2003-10-11,"ISK",75.645
2003-10-11,"JPY",108.46
2003-10-11,"KRW",1147.2
2003-10-11,"LTL",2.9287
2003-10-11,"LVL",0.5526
2003-10-11,"MTL",0.36444
2003-10-11,"NOK",6.9791
2003-10-11,"NZD",1.6673
2003-10-11,"PLN",3.857
2003-10-11,"ROL",32738
2003-10-11,"SEK",7.6366
2003-10-11,"SGD",1.7243
2003-10-11,"SIT",200.03
2003-10-11,"SKK",35.01
2003-10-11,"TRL",99999.99999
2003-10-11,"ZAR",6.9148
2003-10-11,"EUR",0.84832
2003-10-12,"USD",1
2003-10-12,"AUD",1.4469
2003-10-12,"BGN",1.6519
2003-10-12,"CAD",1.3298
